,latitude,longitude,time,u100,v100,100m_wind_direction,100m_wind_speed
6238,34.24,127.09,2018-09-17 22:00:00,2.120092289779547,-3.65605381932792,329.8911796809457 degree,4.226289252642909 meter / second
6239,34.24,127.09,2018-09-17 23:00:00,1.874821994221453,-3.1883826985828585,329.5437645380881 degree,3.698748672543056 meter / second
6240,34.24,127.09,2018-09-18 00:00:00,1.874821994221453,-2.3610284601066924,321.5479631549952 degree,3.014865320283857 meter / second
6241,34.24,127.09,2018-09-18 01:00:00,2.6407273956881396,-2.0038373732143717,307.19196240830183 degree,3.3149367108028684 meter / second
6242,34.24,127.09,2018-09-18 02:00:00,3.2704551177191985,-1.8244111528219502,299.15479956977686 degree,3.744910243458021 meter / second
6243,34.24,127.09,2018-09-18 03:00:00,3.7226252024750717,-1.6474769632683124,293.8721612768666 degree,4.0708867268203806 meter / second
6244,34.24,127.09,2018-09-18 04:00:00,4.305706426577903,-1.914124263018161,293.9677887530223 degree,4.712003769751152 meter / second
6245,34.24,127.09,2018-09-18 05:00:00,4.739067439588524,-2.6451199757280266,299.16815799171104 degree,5.427284761550988 meter / second
6246,34.24,127.09,2018-09-18 06:00:00,4.7691619543809285,-2.6675482532770793,299.219712373079 degree,5.46449626504366 meter / second
6247,34.24,127.09,2018-09-18 07:00:00,5.131048494759588,-3.1144524503656106,301.25698384040004 degree,6.002288956819972 meter / second
6248,34.24,127.09,2018-09-18 08:00:00,5.303339591946102,-4.1303703556430715,307.9123293179756 degree,6.722006404510347 meter / second
6249,34.24,127.09,2018-09-18 09:00:00,4.663078789737703,-4.608840276689529,314.6648371911248 degree,6.556349021775553 meter / second
6250,34.24,127.09,2018-09-18 10:00:00,3.9122206456672175,-4.252479866743469,317.3863879331907 degree,5.778326349164035 meter / second
6251,34.24,127.09,2018-09-18 11:00:00,3.6586743585412127,-4.65701953957268,321.84591083125815 degree,5.922307747306677 meter / second
6252,34.24,127.09,2018-09-18 12:00:00,3.109449463579836,-4.965200686635589,327.9432057860197 degree,5.858489039430172 meter / second
6253,34.24,127.09,2018-09-18 13:00:00,2.2780884924396694,-4.8729955456005944,334.9442674570245 degree,5.379198152776051 meter / second
6254,34.24,127.09,2018-09-18 14:00:00,1.8161376903762645,-4.704368125509569,338.8907448828977 degree,5.042760709246042 meter / second
6255,34.24,127.09,2018-09-18 15:00:00,1.661150939195383,-3.5115160306784694,334.68313270900853 degree,3.884606450659008 meter / second
6256,34.24,127.09,2018-09-18 16:00:00,2.4323228807507404,-2.576173789188346,316.6451612649456 degree,3.543002397448331 meter / second
6257,34.24,127.09,2018-09-18 17:00:00,2.697906973793708,-2.722372931730319,315.2586188602607 degree,3.8327557212353955 meter / second
6258,34.24,127.09,2018-09-18 18:00:00,2.35332477942068,-3.0014803856740864,321.90161323439156 degree,3.814055849489052 meter / second
6259,34.24,127.09,2018-09-18 19:00:00,1.7694911924480379,-3.8512629016993047,335.32323483857874 degree,4.238316295199843 meter / second
6260,34.24,127.09,2018-09-18 20:00:00,1.1360016560679296,-3.8230198855264237,343.45080294200613 degree,3.9882302851916096 meter / second
6261,34.24,127.09,2018-09-18 21:00:00,0.5145499256047827,-3.4326017207836546,351.4747901779256 degree,3.470953211938587 meter / second
6262,34.24,127.09,2018-09-18 22:00:00,0.20758587472225942,-3.3586714725664066,356.4632788424546 degree,3.3650803788343007 meter / second
6263,34.24,127.09,2018-09-18 23:00:00,-0.7968185564742309,-3.639440280402696,12.349468442087044 degree,3.7256469728839487 meter / second
6264,34.24,127.09,2018-09-19 00:00:00,-1.4709356878240851,-3.1883826985828585,24.765872594814752 degree,3.511329666997536 meter / second
6265,34.24,127.09,2018-09-19 01:00:00,-1.3934423122336443,-3.391898550416855,22.33358670910441 degree,3.666968400987798 meter / second
6266,34.24,127.09,2018-09-19 02:00:00,-0.7426484298479032,-3.4267869821598262,12.22796402604665 degree,3.506336508587789 meter / second
6267,34.24,127.09,2018-09-19 03:00:00,-1.9569621017214132,-2.886016290143778,34.14057632583294 degree,3.486945754460362 meter / second
6268,34.24,127.09,2018-09-19 04:00:00,-2.2315745492021017,-2.1367456846161654,46.24359941254148 degree,3.0895965900700317 meter / second
6269,34.24,127.09,2018-09-19 05:00:00,-1.6078657301295243,-0.9638298364953357,59.059558471688504 degree,1.8746200041191212 meter / second
6270,34.24,127.09,2018-09-19 06:00:00,-1.3701190632695313,-0.9106665119346182,56.38951117043354 degree,1.6451564495493254 meter / second
6271,34.24,127.09,2018-09-19 07:00:00,-2.042731468879765,-0.3026109872714118,81.57346729183372 degree,2.065024276750533 meter / second
6272,34.24,127.09,2018-09-19 08:00:00,-2.9387956468236007,0.8703048608494179,106.49630642054962 degree,3.064955204339449 meter / second
6273,34.24,127.09,2018-09-19 09:00:00,-3.766394803614716,1.5539519876223946,112.42023115407572 degree,4.074370699449368 meter / second
6274,34.24,127.09,2018-09-19 10:00:00,-2.7890754357313896,3.143036985820091,138.41471708087386 degree,4.202097485831723 meter / second
6275,34.24,127.09,2018-09-19 11:00:00,-3.2171699086533394,2.635493371654491,129.32420397520283 degree,4.1588468994637555 meter / second
6276,34.24,127.09,2018-09-19 12:00:00,-3.0448788114668255,2.6246945713530954,130.76143585252657 degree,4.0199886280199895 meter / second
6277,34.24,127.09,2018-09-19 13:00:00,-3.4767350987378256,2.42200939646536,124.86235324656998 degree,4.237194409436746 meter / second
6278,34.24,127.09,2018-09-19 14:00:00,-4.50822459324748,2.8140889151006516,121.97291433616323 degree,5.314431804553876 meter / second
6279,34.24,127.09,2018-09-19 15:00:00,-5.515638475923211,1.7408543005311672,107.51681848651208 degree,5.78384314212984 meter / second
6280,34.24,127.09,2018-09-19 16:00:00,-6.155146915261801,2.411210596163964,111.39221188367306 degree,6.610580162702078 meter / second
6281,34.24,127.09,2018-09-19 17:00:00,-6.553899236261156,3.1779254175630616,115.8683195931543 degree,7.283735659581416 meter / second
6282,34.24,127.09,2018-09-19 18:00:00,-6.917290502379437,3.1405449549813076,114.41870149403245 degree,7.59683687521111 meter / second
6283,34.24,127.09,2018-09-19 19:00:00,-7.08732451095652,2.5142145375003544,109.53204119117667 degree,7.520069378947458 meter / second
6284,34.24,127.09,2018-09-19 20:00:00,-6.243173371029583,0.35030109248989993,93.21146793705111 degree,6.252993250926512 meter / second
6285,34.24,127.09,2018-09-19 21:00:00,-6.22060248493528,-0.8674713107290353,82.06122390264014 degree,6.280796267235623 meter / second
6286,34.24,127.09,2018-09-19 22:00:00,-5.183094087467145,-1.7155924728617316,71.68557268770898 degree,5.459644846734695 meter / second
6287,34.24,127.09,2018-09-19 23:00:00,-4.909986365726077,-3.2407153461973146,56.57417809583231 degree,5.883043605710802 meter / second
6288,34.24,127.09,2018-09-20 00:00:00,-4.50671986750786,-4.247495805065903,46.696109227080164 degree,6.192878537339684 meter / second
6289,34.24,127.09,2018-09-20 01:00:00,-4.94008088051848,-5.105585090553733,44.05612679878521 degree,7.104322502740765 meter / second
6290,34.24,127.09,2018-09-20 02:00:00,-5.908371893964086,-4.415292548210667,53.22944796240787 degree,7.375884131659703 meter / second
6291,34.24,127.09,2018-09-20 03:00:00,-6.450825523097173,-4.498360242836788,55.110743261200874 degree,7.864375042161746 meter / second
6292,34.24,127.09,2018-09-20 04:00:00,-6.124300037599586,-3.5821235711106723,59.67649202903149 degree,7.094974293769426 meter / second
6293,34.24,127.09,2018-09-20 05:00:00,-5.775956028877507,-2.3053731047071913,68.24144025627315 degree,6.219036356175585 meter / second
6294,34.24,127.09,2018-09-20 06:00:00,-6.392141219251984,-1.4406384036492708,77.2990858577208 degree,6.552473454881703 meter / second
6295,34.24,127.09,2018-09-20 07:00:00,-6.931585396905829,-1.3492639395605375,78.98486555672352 degree,7.061684593154566 meter / second
6296,34.24,127.09,2018-09-20 08:00:00,-7.577112739202899,-0.7063199831543603,84.67441706439983 degree,7.609962245714104 meter / second
6297,34.24,127.09,2018-09-20 09:00:00,-7.305509743201451,-0.37072649686483106,87.09495170616331 degree,7.3149101664674605 meter / second
6298,34.24,127.09,2018-09-20 10:00:00,-4.348723664847737,0.012215575361587128,90.16094356083242 degree,4.348740821604358 meter / second
6299,34.24,127.09,2018-09-20 11:00:00,-5.206417336431258,-0.673923582250173,82.62458925263095 degree,5.249852805156052 meter / second
6300,34.24,127.09,2018-09-20 12:00:00,-6.333456915406796,-1.020315868841098,80.8483170903819 degree,6.415116598435537 meter / second
6301,34.24,127.09,2018-09-20 13:00:00,-7.523694975446382,-0.6830610286590464,84.81245373747576 degree,7.554638207911077 meter / second
6302,34.24,127.09,2018-09-20 14:00:00,-8.5897931619673,-0.14727439832056533,89.01774412865002 degree,8.59105559950469 meter / second
6303,34.24,127.09,2018-09-20 15:00:00,-9.422658858847088,0.0005860981139300669,90.00356385058278 degree,9.422658877075012 meter / second
6304,34.24,127.09,2018-09-20 16:00:00,-9.79507847940309,0.37771343171651983,92.20832005004596 degree,9.802358382254987 meter / second
6305,34.24,127.09,2018-09-20 17:00:00,-9.87106712925391,0.5081297122795301,92.94679519142228 degree,9.884136890732458 meter / second
6306,34.24,127.09,2018-09-20 18:00:00,-9.957588859282072,0.12518764005311178,90.72028938521521 degree,9.958375762930444 meter / second
6307,34.24,127.09,2018-09-20 19:00:00,-10.024549154695173,-0.24446360103312703,88.60303373730115 degree,10.027529516642161 meter / second
6308,34.24,127.09,2018-09-20 20:00:00,-10.604620927318763,-0.15308913694439386,89.17293109728021 degree,10.605725873129922 meter / second
6309,34.24,127.09,2018-09-20 21:00:00,-10.544431897733954,0.34199432302728794,91.8576595667577 degree,10.549976500586729 meter / second
6310,34.24,127.09,2018-09-20 22:00:00,-9.607740124820374,-0.3906627435751001,87.67156452803232 degree,9.615679262813472 meter / second
6311,34.24,127.09,2018-09-20 23:00:00,-9.706299660765497,1.4858364780289754,98.70325257419606 degree,9.819366738441841 meter / second
6312,34.24,127.09,2018-09-21 00:00:00,-7.5146666210086615,4.7196618298238695,122.13128802387322 degree,8.873861741812194 meter / second
6313,34.24,127.09,2018-09-21 01:00:00,-2.7815518070332885,6.716609208635821,157.50406900502577 degree,7.269791586884844 meter / second
6314,34.24,127.09,2018-09-21 02:00:00,2.20887110841714,6.3187149513767,199.2684012075383 degree,6.6936738948317025 meter / second
6315,34.24,127.09,2018-09-21 03:00:00,4.180814190189425,2.5939595243414306,238.1827305123352 degree,4.920145659105112 meter / second
6316,34.24,127.09,2018-09-21 04:00:00,3.06882186861009,-0.9829354062593435,287.7601228703371 degree,3.2223950214301387 meter / second
6317,34.24,127.09,2018-09-21 05:00:00,1.7792719097555696,-4.230051589194417,337.1870865069185 degree,4.589024403518841 meter / second
6318,34.24,127.09,2018-09-21 06:00:00,1.2014572257414087,-6.019329731441065,348.71211510851765 degree,6.138064017350797 meter / second
6319,34.24,127.09,2018-09-21 07:00:00,2.2788408553094794,-6.717929043246744,341.2621510875349 degree,7.093918964431843 meter / second
6320,34.24,127.09,2018-09-21 08:00:00,3.185438113430656,-6.560931100403375,334.1026773205368 degree,7.293341681200524 meter / second
6321,34.24,127.09,2018-09-21 09:00:00,3.223056256921162,-5.715301969109462,330.57984671979784 degree,6.561460830743802 meter / second
6322,34.24,127.09,2018-09-21 10:00:00,5.839774318120707,-4.75337806533898,309.1444195072142 degree,7.5297786898837815 meter / second
6323,34.24,127.09,2018-09-21 11:00:00,5.800651448890582,-5.1421348761892265,311.55619945199055 degree,7.751716475493541 meter / second
6324,34.24,127.09,2018-09-21 12:00:00,5.250674191059396,-5.633895628375863,317.016423759224 degree,7.701321926272782 meter / second
6325,34.24,127.09,2018-09-21 13:00:00,4.083759379983922,-5.000919795324821,320.76486753144246 degree,6.456492040797256 meter / second
6326,34.24,127.09,2018-09-21 14:00:00,4.310220603796763,-4.950248501602887,318.95365229667334 degree,6.5637612602086435 meter / second
6327,34.24,127.09,2018-09-21 15:00:00,4.161252755574363,-5.62475818196699,323.5055910979002 degree,6.996708447647353 meter / second
6328,34.24,127.09,2018-09-21 16:00:00,3.6692074387185536,-5.744375662228604,327.4316829718258 degree,6.816225860192126 meter / second
6329,34.24,127.09,2018-09-21 17:00:00,3.187695202040086,-5.214403770513952,328.5615140067755 degree,6.111579778016442 meter / second
6330,34.24,127.09,2018-09-21 18:00:00,2.93113946343484,-4.7807904045656,328.4872172420612 degree,5.607810218480258 meter / second
6331,34.24,127.09,2018-09-21 19:00:00,2.9356536406537015,-4.700214740778263,328.0119815145359 degree,5.541667700910313 meter / second
6332,34.24,127.09,2018-09-21 20:00:00,2.7460581974615548,-4.368774639220039,327.84797483266937 degree,5.16013831908971 meter / second
6333,34.24,127.09,2018-09-21 21:00:00,2.57000528592599,-3.8371413936128644,326.1869790457206 degree,4.618287696134229 meter / second
6334,34.24,127.09,2018-09-21 22:00:00,2.9597292524876244,-3.190044052475381,317.14477852260336 degree,4.351594915058674 meter / second
6335,34.24,127.09,2018-09-21 23:00:00,2.7972188726086418,-2.6758550227396913,313.7296906437928 degree,3.8709990343578227 meter / second
6336,34.24,127.09,2018-09-22 00:00:00,2.864931530891551,-2.095211837303105,306.179143608824 degree,3.549330263566869 meter / second
6337,34.24,127.09,2018-09-22 01:00:00,3.1929617421287575,-1.9423672791910422,301.3133103892638 degree,3.7373513795159696 meter / second
6338,34.24,127.09,2018-09-22 02:00:00,3.6300845694884285,-1.6732279486024098,294.746563911089 degree,3.9971497031787813 meter / second
6339,34.24,127.09,2018-09-22 03:00:00,3.6940354134222875,-1.5137379749202573,292.28278601764754 degree,3.9921548432311154 meter / second
6340,34.24,127.09,2018-09-22 04:00:00,3.5646289998149494,-1.2296464592989231,289.0322719234489 degree,3.770757260973995 meter / second
6341,34.24,127.09,2018-09-22 05:00:00,3.826451278508866,-0.4463180989746013,276.6529298117872 degree,3.8523926633034744 meter / second
6342,34.24,127.09,2018-09-22 06:00:00,4.545710182047326,0.05208806878212524,269.3434918254616 degree,4.546008603827998 meter / second
6343,34.24,127.09,2018-09-22 07:00:00,5.210046596089649,-0.32670061871298695,273.5880850601241 degree,5.220279573709897 meter / second
6344,34.24,127.09,2018-09-22 08:00:00,5.629112714573878,-1.327666338957746,283.27108177991704 degree,5.783563595308585 meter / second
6345,34.24,127.09,2018-09-22 09:00:00,5.378575878927114,-2.115978760959635,291.47510985547876 degree,5.779830845466747 meter / second
6346,34.24,127.09,2018-09-22 10:00:00,5.029479507335225,-1.9963612806980209,291.6497111180911 degree,5.411203422324393 meter / second
6347,34.24,127.09,2018-09-22 11:00:00,4.834617524054407,-2.3734886143006104,296.14809148079587 degree,5.385812362690386 meter / second
6348,34.24,127.09,2018-09-22 12:00:00,4.684897312962196,-2.644289298781765,299.4416187080549 degree,5.3796402043865506 meter / second
6349,34.24,127.09,2018-09-22 13:00:00,3.9882092955180384,-3.028892724900706,307.2152834376776 degree,5.007994061878759 meter / second
6350,34.24,127.09,2018-09-22 14:00:00,3.221551531181541,-3.4716435372579313,317.13986792331605 degree,4.736106324592269 meter / second
6351,34.24,127.09,2018-09-22 15:00:00,2.7565912776388966,-3.553880554937791,322.20081587046104 degree,4.4976507724277335 meter / second
6352,34.24,127.09,2018-09-22 16:00:00,2.093759589336193,-3.5065319690009025,329.1584619873892 degree,4.0840660704208265 meter / second
6353,34.24,127.09,2018-09-22 17:00:00,1.5377634285465258,-3.1651237440875444,334.08737567610046 degree,3.51890958644321 meter / second
6354,34.24,127.09,2018-09-22 18:00:00,1.1074118670151454,-3.0264006940619224,339.9015613461344 degree,3.2226483215244657 meter / second
6355,34.24,127.09,2018-09-22 19:00:00,0.6815744827026258,-2.6916378847186544,345.79028986273045 degree,2.776591125449346 meter / second
6356,34.24,127.09,2018-09-22 20:00:00,-0.14903412556773032,-2.1317616229385985,3.99911285930564 degree,2.1369648540903863 meter / second
6357,34.24,127.09,2018-09-22 21:00:00,-0.640327079553729,-1.418210126100218,24.299350773731476 degree,1.5560651434252373 meter / second
6358,34.24,127.09,2018-09-22 22:00:00,-0.22276568680912057,0.4740719574828205,154.83124044416905 degree,0.5238022261227345 meter / second
6359,34.24,127.09,2018-09-22 23:00:00,-0.7546862357648649,1.1560577303632744,146.86308934838658 degree,1.3805871179993048 meter / second
6360,34.24,127.09,2018-09-23 00:00:00,-0.925472607211759,1.7865415325755336,152.61472843523416 degree,2.0120214199447943 meter / second
6361,34.24,127.09,2018-09-23 01:00:00,-0.7998280079534714,2.6961327887315596,163.47661538745558 degree,2.812268987273485 meter / second
